Dst-Nr.;KZ;Dst-Bezeichnung-offiziell;Dst-Bezeichnung lang;Dst-Abk;GO-Nr;GO-Abk;Ort;Gde-Nr;Gde-Name;Kanton;Betriebspunkt;Haltestelle;Bedienpunkt;Reiner Betriebspunkt;Tarifhaltestelle;KOORDE;KOORDN;KOORDZ;BPUIC
75492;9;Vocaglia;;;801;PAG;Comologno;5136;Onsernone;TI;*;*;;;;688907.03;117695.81;1009;8575492
80691;9;Buch a. Irchel, Irchelhof;;;801;PAG;Buch am Irchel;24;Buch am Irchel;ZH;*;*;;;;688908.91;267650.14;535;8580691
5503;8;Belgirate NLM;;;187;NLM;;;;;*;*;;;;688910.27;76911.08;198;8505503
31049;0;Gurschenalp;;;251;ASS-ags;Andermatt;1202;Andermatt;UR;*;*;;;;688911.63;164353.4;2017;8531049
5240;7;Gottardo Sud (c bin);;GOTS;11;SBB CFF FFS;Airolo;5061;Airolo;TI;*;;;*;;688912.4;158094.92;2426.399999999994;8505240
90541;4;Dietlikon, Dornenstrasse;;;849;VBZ;Dietlikon;54;Dietlikon;ZH;*;*;;;;688915.08;252420.18;441;8590541
90554;7;Dübendorf, City Center;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;688917.1;250242.17;436;8590554
94476;9;Andermatt, Oberwiler;;;7069;AUT;Andermatt;1202;Andermatt;UR;*;*;;;;688923.6;165719.38;1513;8594476
73471;5;Schaffhausen, Buchbergstrasse;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;688923.84;287335.32;467;8573471
87994;0;Herrliberg, Bergstrasse;;;838;VZO;Herrliberg;152;Herrliberg;ZH;*;*;;;;688926.17;238830.17;550;8587994
91027;3;Zollikerberg, Sennhof;;;849;VBZ;Zollikerberg;161;Zollikon;ZH;*;*;;;;688929.12;244753.19;637;8591027
73092;9;Seedorf UR, Schloss A Pro;;SESL;801;PAG;Seedorf UR;1214;Seedorf (UR);UR;*;*;;;;688933.4;193426.37;437;8573092
17178;5;Brunnen Morschachtunnel;;BRMT;11;SBB CFF FFS;Brunnen;1364;Ingenbohl;SZ;;;;;;688941.3;205484.2;460;8517178
15440;1;Dietlikon Süd (Abzw);;DTLS;11;SBB CFF FFS;Dietlikon;54;Dietlikon;ZH;*;;;*;;688942.78;252405.55;443.3000000000029;8515440
90580;2;Dübendorf, Post;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;688950.1;250150.16;437;8590580
19426;6;Kirchbergtunnel;;KICT;11;SBB CFF FFS;Wassen UR;1220;Wassen;UR;;;;;;688952.53;173581.34;911.6000000000058;8519426
2287;1;Oberägeri, Station;;;839;ZVB;Oberägeri;1706;Oberägeri;ZG;*;*;;;;688959.22;221010.16;737;8502287
90645;3;Herrliberg, Rebberg;;;838;VZO;Herrliberg;152;Herrliberg;ZH;*;*;;;;688965.17;238210.17;483;8590645
90563;8;Dübendorf, Grüzenstrasse;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;688977.1;249608.16;439;8590563
73461;6;Schaffhausen, Plattenhalde;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;688991.84;285311.33;404;8573461
90568;7;Dübendorf, Im Grund;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;688992.1;250750.17;433;8590568
87992;4;Herrliberg, Alterssiedlung;;;838;VZO;Herrliberg;152;Herrliberg;ZH;*;*;;;;688993.17;238018.17;464;8587992
90593;5;Dübendorf, Zelglistrasse;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;688996.1;249902.16;438;8590593
6898;1;Oberembrach, Dorf;;;801;PAG;Oberembrach;65;Oberembrach;ZH;*;*;;;;688999.02;260250.12;465;8506898
95081;6;Dietlikon, Zentrum;;;773;VBG;Dietlikon;54;Dietlikon;ZH;*;*;;;;689006.07;253136.18;457;8595081
3479;3;Schaffhausen, Kreuz;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689017.85;283140.32;385;8503479
90543;0;Dietlikon, Hofwiesen;;;849;VBZ;Dietlikon;54;Dietlikon;ZH;*;*;;;;689021.07;253512.18;442;8590543
95945;2;Andermatt, Unteralp 2;;;7069;AUT;Andermatt;1202;Andermatt;UR;*;*;;;;689026.6;165564.38;1490;8595945
95944;5;Andermatt, Unteralp 1;;;7069;AUT;Andermatt;1202;Andermatt;UR;*;*;;;;689033.6;165552.38;1490;8595944
88009;6;Herrliberg, Tennisplätze;;;838;VZO;Herrliberg;152;Herrliberg;ZH;*;*;;;;689040.18;238426.17;515;8588009
90591;9;Dübendorf, Unterdorf;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;689049.1;250430.17;434;8590591
73684;3;Buch am Irchel, Oberbuch;;;801;PAG;Buch am Irchel;24;Buch am Irchel;ZH;*;*;;;;689048.92;266975.14;535;8573684
57037;4;Dättlikon, Schulstrasse;;;801;PAG;Dättlikon;215;Dättlikon;ZH;*;*;;;;689052.95;264543.14;424;8557037
91832;6;Pfaffhausen, Müseren;;;849;VBZ;Pfaffhausen;193;Fällanden;ZH;*;*;;;;689054.12;246430.2;621;8591832
82102;5;Neuhausen, Bahnhof SBB;;;801;PAG;Neuhausen am Rheinfall;2937;Neuhausen am Rheinfall;SH;*;*;;;;689055.86;281986.32;450;8582102
3075;9;Waltikon;;WLTK;46;FB;Zumikon;160;Zumikon;ZH;*;*;;;;689057.73;243549.52;639.6000000000058;8503075
90570;3;Dübendorf, Kirche Wil;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;689059.1;249392.16;440;8590570
3423;1;Neuhausen;;NH;11;SBB CFF FFS;Neuhausen am Rheinfall;2937;Neuhausen am Rheinfall;SH;*;*;*;;;689071.53;282062.79;397.1999999999971;8503423
88314;0;Dietlikon, Bahnhof;;;773;VBG;Dietlikon;54;Dietlikon;ZH;*;*;;;;689074.07;252842.18;448;8588314
87982;5;Meilen, Zentrum Feldmeilen;;;838;VZO;Meilen;156;Meilen;ZH;*;*;;;;689077.16;237084.15;410;8587982
88115;1;Steinen, Rest. Löwen;;;841;AAGS;Steinen;1373;Steinen;SZ;*;*;;;;689079.32;211578.19;470;8588115
95078;2;Dietlikon, Lindenstrasse;;;773;VBG;Dietlikon;54;Dietlikon;ZH;*;*;;;;689082.06;254003.18;470;8595078
3306;8;Dietlikon;;DTL;11;SBB CFF FFS;Dietlikon;54;Dietlikon;ZH;*;*;;;;689086.68;252823.59;445.1999999999971;8503306
5098;9;Brunnen, Bahnhof;;BBHF;841;AAGS;Brunnen;1364;Ingenbohl;SZ;*;*;;;;689087.27;206053.18;439;8505098
5007;0;Brunnen;;BRU;11;SBB CFF FFS;Brunnen;1364;Ingenbohl;SZ;*;*;*;;;689091.46;206010.58;438.6000000000058;8505007
95129;3;Dietlikon, Rebackerweg;;;773;VBG;Dietlikon;54;Dietlikon;ZH;*;*;;;;689094.06;253753.18;450;8595129
90643;8;Herrliberg, Oberdorfweg;;;838;VZO;Herrliberg;152;Herrliberg;ZH;*;*;;;;689102.17;238010.17;471;8590643
73460;8;Schaffhausen, Neubrunn;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689104.85;284917.33;404;8573460
90653;7;Horgen, Käpfnach;;;807;SZU Auto;Horgen;295;Horgen;ZH;*;*;;;;689108.14;234396.12;414;8590653
91025;7;Zollikerberg, Oberhueb;;;849;VBZ;Zollikerberg;161;Zollikon;ZH;*;*;;;;689116.13;244418.19;640;8591025
30415;4;Brüsti;;;3108;LABAG;Attinghausen;1203;Attinghausen;UR;*;*;;;;689118.37;188671.37;1530;8530415
90542;2;Dietlikon, Dübendorferstrasse;;;849;VBZ;Dietlikon;54;Dietlikon;ZH;*;*;;;;689121.08;252081.18;436;8590542
15380;9;Brunnen Süd (Abzw);;BRUA;11;SBB CFF FFS;Brunnen;1364;Ingenbohl;SZ;*;;;*;;689123.13;205166.09;491.8999999999942;8515380
76158;5;Bassersdorf, Talgüetli;;;773;VBG;Bassersdorf;52;Bassersdorf;ZH;*;*;;;;689138.06;255594.2;455;8576158
3892;7;Horgen, Arn;;;807;SZU Auto;Horgen;295;Horgen;ZH;*;*;;;;689139.15;232574.13;550;8503892
76225;2;Zumikon, Waltikon;;;849;VBZ;Zumikon;160;Zumikon;ZH;*;*;;;;689147.14;243475.19;651;8576225
90594;3;Dübendorf, Zwinggarten;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;689148.09;251055.17;435;8590594
73458;2;Schaffhausen, Schützenhaus;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689155.85;283958.33;404;8573458
75690;8;Airolo, Funivia;;;801;PAG;Airolo;5061;Airolo;TI;*;*;;;;689167.72;153277.37;1164;8575690
87993;2;Herrliberg, Aryanastrasse;;;838;VZO;Herrliberg;152;Herrliberg;ZH;*;*;;;;689167.17;238232.17;510;8587993
77571;8;Oberägeri, Pfrundhaus;;;839;ZVB;Oberägeri;1706;Oberägeri;ZG;*;*;;;;689169.22;221065.16;737;8577571
90589;3;Dübendorf, Stadthaus;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;689184.1;250234.16;438;8590589
76149;4;Dättlikon;;;801;PAG;Dättlikon;215;Dättlikon;ZH;*;*;;;;689187.95;264486.14;420;8576149
87999;9;Herrliberg, Grundhofstrasse;;;838;VZO;Herrliberg;152;Herrliberg;ZH;*;*;;;;689194.17;237920.16;470;8587999
90539;8;Dietlikon, Bahnhof/Bad;;;773;VBG;Dietlikon;54;Dietlikon;ZH;*;*;;;;689201.07;253022.18;439;8590539
90575;2;Dübendorf, Lindenplatz;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;689202.1;250414.17;434;8590575
19414;2;Franziskustunnel;;FRNT;11;SBB CFF FFS;Morschach;1366;Morschach;SZ;;;;;;689205.33;203716.26;433.6000000000058;8519414
92519;8;Schaffhausen, Brüggli;;;836;VBSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689212.85;283171.32;403;8592519
88001;3;Herrliberg, Harzerstrasse;;;838;VZO;Herrliberg;152;Herrliberg;ZH;*;*;;;;689217.17;237983.16;480;8588001
93250;9;Horgen, Hüttenstrasse;;;807;SZU Auto;Horgen;295;Horgen;ZH;*;*;;;;689217.15;232669.13;549;8593250
73702;3;Volken, Post;;;801;PAG;Volken;43;Volken;ZH;*;*;;;;689218.9;269935.15;410;8573702
88884;2;Schaffhausen, Nordstrasse;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689222.85;284410.33;404;8588884
90547;1;Dübendorf, Alterszentrum;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;689227.11;249236.16;442;8590547
18774;0;Morschach-Tunnel Brunnen (SZ);;MRST;11;SBB CFF FFS;Brunnen;1364;Ingenbohl;SZ;;;;;;689228.31;205142.21;545.6999999999971;8518774
92569;3;Schaffhausen, Psychiatriezentr;;;836;VBSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689230.85;284683.33;464;8592569
19193;2;Neuhausen Grenze DB;;NHGR;11;SBB CFF FFS;Schaffhausen;2939;Schaffhausen;SH;*;;*;;;689235.31;283247.41;408.1999999999971;8519193
90751;9;Pfaffhausen, Feldhof;;;849;VBZ;Pfaffhausen;193;Fällanden;ZH;*;*;;;;689244.12;246585.2;614;8590751
73457;4;Schaffhausen, Steigbrunnen;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689248.85;283775.32;404;8573457
3961;0;Flurlingen, Post;;;801;PAG;Flurlingen;29;Flurlingen;ZH;*;*;;;;689248.86;282400.32;395;8503961
2065;1;Airolo, Parcheggio Funivia;;;767;ESE;Airolo;5061;Airolo;TI;*;*;;;;689253.72;153206.37;1177;8502065
16076;2;Franziskus (Spw);;FRNZ;11;SBB CFF FFS;Brunnen;1366;Morschach;SZ;*;;;*;;689253.34;204090.7;449.3000000000029;8516076
17279;1;Schaffhausen Süd;;SHSU;11;SBB CFF FFS;Schaffhausen;2939;Schaffhausen;SH;*;;*;;;689255.75;283236.6;401.3000000000029;8517279
90538;0;Dietlikon, Aegert;;;849;VBZ;Dietlikon;54;Dietlikon;ZH;*;*;;;;689265.09;251923.18;442;8590538
90657;8;Horgen, Risi/Dow;;;807;SZU Auto;Horgen;295;Horgen;ZH;*;*;;;;689266.14;234012.12;434;8590657
77572;6;Oberägeri, Maienmatt;;;839;ZVB;Oberägeri;1706;Oberägeri;ZG;*;*;;;;689269.21;221180.16;737;8577572
88032;8;Meilen, Tobel;;;838;VZO;Meilen;156;Meilen;ZH;*;*;;;;689278.17;237490.16;470;8588032
19248;4;Hochfluhtunnel;;HOCT;11;SBB CFF FFS;Brunnen;1364;Ingenbohl;SZ;;;;;;689280.32;204507.24;502.6000000000058;8519248
30436;0;Airolo (Pesciüm);;;316;VBSA;Airolo;5061;Airolo;TI;*;*;;;;689283.72;153183.37;1132;8530436
82061;3;Seedorf UR, Grund;;;801;PAG;Seedorf UR;1214;Seedorf (UR);UR;*;*;;;;689292.4;193039.38;450;8582061
90545;5;Dietlikon, Industriestrasse;;;849;VBZ;Dietlikon;54;Dietlikon;ZH;*;*;;;;689300.08;252166.18;434;8590545
87959;3;Steinen, Dorfbrücke;;;841;AAGS;Steinen;1373;Steinen;SZ;*;*;;;;689308.32;211592.19;474;8587959
90571;1;Dübendorf, Kreuzbühl;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;689311.11;249264.16;443;8590571
88030;2;Meilen, Rebbergstrasse;;;838;VZO;Meilen;156;Meilen;ZH;*;*;;;;689318.16;237062.15;425;8588030
92568;5;Schaffhausen, Plattenweg;;;836;VBSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689321.85;284995.33;466;8592568
18847;4;Rottweil;;;368;DB/Süd;;;;;*;*;;;;689414.74;335855.85;570;8518847
57038;2;Dättlikon, Kirchgasse;;;801;PAG;Dättlikon;215;Dättlikon;ZH;*;*;;;;689348.95;264480.14;435;8557038
75888;8;Cevio, Rovana;;;801;PAG;Cevio;5310;Cevio;TI;*;*;;;;689371.0;129787.72;435;8575888
90656;0;Horgen, Rietli;;;807;SZU Auto;Horgen;295;Horgen;ZH;*;*;;;;689378.14;234272.12;411;8590656
8473;1;Tellsplatte;;TELP;185;SGV;Sisikon;1217;Sisikon;UR;*;*;;;;689391.33;198774.36;435;8508473
73452;5;Flurlingen, Gemeindehaus;;;801;PAG;Flurlingen;29;Flurlingen;ZH;*;*;;;;689398.86;282175.32;396;8573452
73456;6;Schaffhausen, Promenade;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689399.85;283463.32;404;8573456
88886;7;Schaffhausen, Kant. Verwaltung;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689404.85;284437.33;404;8588886
92528;9;Schaffhausen, Durachsteg;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689409.85;284112.33;433;8592528
88888;3;Schaffhausen, Logierhaus;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689413.84;286645.33;471;8588888
19249;2;Tellsplattentunnel;;TELT;11;SBB CFF FFS;Sisikon;1217;Sisikon;UR;;;;;;689420.33;198607.36;490.1999999999971;8519249
90586;9;Dübendorf, Schwimmbad;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;689421.1;250196.16;435;8590586
3959;4;Flurlingen, AROVA;;;801;PAG;Flurlingen;29;Flurlingen;ZH;*;*;;;;689423.86;282950.32;395;8503959
73565;4;Hirzel, Spitzen;;;807;SZU Auto;Hirzel;295;Horgen;ZH;*;*;;;;689426.16;229556.15;720;8573565
88003;9;Herrliberg, Humrigen;;;838;VZO;Herrliberg;152;Herrliberg;ZH;*;*;;;;689428.17;237657.16;465;8588003
92533;9;Schaffhausen, Felsentäli;;;836;VBSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689427.84;285321.33;459;8592533
3128;6;Dübendorf;;DUE;11;SBB CFF FFS;Dübendorf;191;Dübendorf;ZH;*;*;*;;;689434.36;250591.56;440.1000000000058;8503128
87430;5;Wassen, Pfaffensprung;;;816;AAGU;Wassen UR;1220;Wassen;UR;*;*;;;;689436.53;174335.35;880;8587430
92540;4;Schaffhausen, Gewerbezentrum;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689445.85;284861.33;455;8592540
90503;4;Bassersdorf, Chlupfgasse;;;773;VBG;Bassersdorf;52;Bassersdorf;ZH;*;*;;;;689451.06;255546.2;458;8590503
87653;2;Dübendorf, Bahnhof;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;689452.09;250554.17;440;8587653
92515;6;Schaffhausen, Birch;;;836;VBSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689453.84;285769.33;455;8592515
31051;6;Nätschen (Gondelbahn);;;251;ASS-ags;Andermatt;1202;Andermatt;UR;*;*;;;;689456.59;166380.37;1860;8531051
31047;4;Nätschen (Talst. Gütsch);;;251;ASS-ags;Andermatt;1202;Andermatt;UR;*;;;*;;689456.59;166380.37;1828;8531047
92517;2;Schaffhausen, Breitestieg;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689456.85;284619.33;443;8592517
88117;7;Steinen, Hausmatt;;;841;AAGS;Steinen;1373;Steinen;SZ;*;*;;;;689462.31;211506.19;476;8588117
18251;9;Feldmeilen Wendeanlage;;FEWA;11;SBB CFF FFS;Meilen;156;Meilen;ZH;*;;;*;;689462.93;236946.1;422.1900000000023;8518251
87996;5;Herrliberg, Forchstrasse;;;838;VZO;Herrliberg;152;Herrliberg;ZH;*;*;;;;689464.17;238022.16;510;8587996
88885;9;Schaffhausen, Pilgerbrunnen;;;836;VBSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689471.84;285464.33;460;8588885
91760;9;Sattel, Ecce Homo;;SAEH;841;AAGS;Sattel;1371;Sattel;SZ;*;*;;;;689479.31;213780.18;729;8591760
5143;3;Pfaffensprung (Spw);;PFAF;11;SBB CFF FFS;Wassen UR;1220;Wassen;UR;*;;*;;;689479.84;174482.13;833.8000000000029;8505143
90662;8;Horgen, Waldhof;;;807;SZU Auto;Horgen;295;Horgen;ZH;*;*;;;;689489.16;232009.14;551;8590662
75696;5;Airolo, Bivio per Nante;;;801;PAG;Airolo;5061;Airolo;TI;*;*;;;;689494.71;153244.38;1163;8575696
90548;9;Dübendorf, Bahnhof Nord;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;689497.09;250667.17;442;8590548
90540;6;Dietlikon, Brandbachstrasse;;;849;VBZ;Dietlikon;54;Dietlikon;ZH;*;*;;;;689500.08;252471.18;435;8590540
96005;4;Binz bei Maur, Twäracher;;;849;VBZ;Binz;195;Maur;ZH;*;*;;;;689505.12;246236.19;626;8596005
76226;0;Zumikon, Dorfzentrum;;;849;VBZ;Zumikon;160;Zumikon;ZH;*;*;;;;689510.15;243132.19;659;8576226
5097;1;Ingenbohl, Klosterstrasse;;;841;AAGS;Brunnen;1364;Ingenbohl;SZ;*;*;;;;689523.26;206317.19;440;8505097
89223;2;Schaffhausen, Talberg;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689545.84;285780.33;451;8589223
5128;4;Morschach, Gewerbestrasse;;;841;AAGS;Morschach;1366;Morschach;SZ;*;*;;;;689549.33;204036.25;638;8505128
90553;9;Dübendorf, Chriesmatt;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;689560.09;251194.18;433;8590553
75502;5;Vergeletto, Piazza;;;801;PAG;Vergeletto;5136;Onsernone;TI;*;*;;;;689562.0;120270.8;903;8575502
88887;5;Schaffhausen, Bahnhof Nord;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689572.85;283891.33;404;8588887
3700;2;Bassersdorf, Bahnhof;;;773;VBG;Bassersdorf;52;Bassersdorf;ZH;*;*;;;;689575.06;254891.19;455;8503700
18565;2;Wassen Kraftwerk;;WAKW;11;SBB CFF FFS;Wassen UR;1220;Wassen;UR;;;;;;689575.53;174499.35;816;8518565
95392;7;Seedorf UR, Dorf;;;816;AAGU;Seedorf UR;1214;Seedorf (UR);UR;*;*;;;;689578.4;192884.38;376;8595392
3066;8;Zumikon;;ZUM;46;FB;Zumikon;160;Zumikon;ZH;*;*;;;;689579.43;242990.29;655;8503066
3307;6;Bassersdorf;;BSD;11;SBB CFF FFS;Bassersdorf;52;Bassersdorf;ZH;*;*;*;;;689580.14;254873.73;455.1000000000058;8503307
86934;7;42 IA Vedova Cevio;;;801;PAG;Cevio;5310;Cevio;TI;*;;;*;;689586.0;130284.0;415.3999999999942;8586934
92538;8;Schaffhausen, Geisshof;;;836;VBSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689588.85;284693.34;454;8592538
73447;5;Uhwiesen, Rebhof;;;801;PAG;Uhwiesen;34;Laufen-Uhwiesen;ZH;*;*;;;;689590.86;281020.3;450;8573447
90753;5;Pfaffhausen, Sängglen;;;849;VBZ;Pfaffhausen;193;Fällanden;ZH;*;*;;;;689592.12;246922.19;583;8590753
73441;8;Schaffhausen, Mühlentor;;;801;PAG;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689598.86;283225.32;404;8573441
75887;0;Cevio, Posta;;;801;PAG;Cevio;5310;Cevio;TI;*;*;;;;689603.0;130177.71;419;8575887
90550;5;Dübendorf, Bettlistrasse;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;689606.1;250258.16;441;8590550
87983;3;Meilen, Schulhaus Feld;;;838;VZO;Meilen;156;Meilen;ZH;*;*;;;;689607.16;236855.15;425;8587983
18775;7;Ölberg-Tunnel Brunnen (SZ);;OEBT;11;SBB CFF FFS;Morschach;1366;Morschach;SZ;;;;;;689608.33;201987.3;648.5;8518775
87981;7;Meilen, Eichholz;;;838;VZO;Meilen;156;Meilen;ZH;*;*;;;;689616.16;237453.16;482;8587981
19250;0;Axenbergtunnel;;AXET;11;SBB CFF FFS;Flüelen;1207;Flüelen;UR;;;;;;689616.34;197916.36;668.6000000000058;8519250
78904;0;Cevio, centro scolastico;;;817;FART Auto;Cevio;5310;Cevio;TI;*;*;;;;689624.99;130550.7;416;8578904
3424;9;Schaffhausen;;SH;11;SBB CFF FFS;Schaffhausen;2939;Schaffhausen;SH;*;*;*;;;689632.26;283756.1;403.8000000000029;8503424
3460;3;Schaffhausen Bad Bf;;;353;DB/SH;Schaffhausen;2939;Schaffhausen;SH;*;*;*;;;689632.85;283756.33;404;8503460
3495;9;Schaffhausen, Bahnhof;;;846;RVSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689634.85;283709.33;404;8503495
90505;9;Binz bei Maur, Fridlimatt;;;849;VBZ;Binz;195;Maur;ZH;*;*;;;;689635.12;246020.19;632;8590505
18776;5;Fronalp-Tunnel Brunnen (SZ);;FNAT;11;SBB CFF FFS;Morschach;1366;Morschach;SZ;;;;;;689640.33;202384.29;819.5;8518776
5484;1;Cevio, Centro;;;817;FART Auto;Cevio;5310;Cevio;TI;*;*;;;;689642.0;130186.71;418;8505484
5170;6;Nätschen;;NAET;48;MGB-fo;Andermatt;1202;Andermatt;UR;*;*;;;;689649.75;166330.78;1825.3139999999985;8505170
79417;2;Cevio, Scuola Media;;;801;PAG;Cevio;5310;Cevio;TI;*;*;;;;689652.99;130545.7;419;8579417
92537;0;Schaffhausen, Geissberg;;;836;VBSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689651.85;284544.33;449;8592537
77505;6;Morschach, Swiss Holiday Park;;;841;AAGS;Morschach;1366;Morschach;SZ;*;*;;;;689664.33;204017.25;639;8577505
17326;0;Boschetto;;BOSC;11;SBB CFF FFS;Cevio;5310;Cevio;TI;*;;;*;;689670.01;129109.73;429;8517326
95405;7;Horgen, Aamüli;;;807;SZU Auto;Horgen;295;Horgen;ZH;*;*;;;;689679.16;231625.14;555;8595405
3897;6;Schönenberg ZH, Müsli;;;807;SZU Auto;Schönenberg ZH;140;Schönenberg (ZH);ZH;*;*;;;;689682.16;228949.15;717;8503897
77435;6;Ingenbohl, Gätzli;;;841;AAGS;Brunnen;1364;Ingenbohl;SZ;*;*;;;;689694.26;206445.19;440;8577435
92560;2;Schaffhausen, Klingenstrasse;;;836;VBSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689709.85;284844.34;463;8592560
76160;1;Bassersdorf, Löwen;;;773;VBG;Bassersdorf;52;Bassersdorf;ZH;*;*;;;;689717.06;255434.2;455;8576160
73453;3;Uhwiesen, Unterdorf;;;801;PAG;Uhwiesen;34;Laufen-Uhwiesen;ZH;*;*;;;;689718.85;280505.28;440;8573453
92527;1;Schaffhausen, Durach;;;836;VBSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689722.85;283970.33;402;8592527
75689;0;Airolo, Stazione;;;801;PAG;Airolo;5061;Airolo;TI;*;*;;;;689732.7;153599.38;1143;8575689
90558;8;Dübendorf, Flugplatz;;;773;VBG;Dübendorf;191;Dübendorf;ZH;*;*;;;;689732.09;250853.17;436;8590558
73566;2;Schönenberg ZH, Aesch;;;807;SZU Auto;Schönenberg ZH;140;Schönenberg (ZH);ZH;*;*;;;;689736.16;228387.15;715;8573566
30437;8;Pesciüm;;;316;VBSA;Airolo;5061;Airolo;TI;*;*;;;;689737.73;152120.37;1728;8530437
30908;8;Pesciüm (staz. 2);;;316;VBSA;Airolo;5061;Airolo;TI;*;;;*;;689737.73;152120.37;1728;8530908
88124;3;Seedorf UR, Wyden;;;816;AAGU;Seedorf UR;1214;Seedorf (UR);UR;*;*;;;;689749.4;192960.39;442;8588124
30636;5;Naas (See);;;179;AeS;Unterägeri;1706;Oberägeri;ZG;*;*;;;;689761.25;218828.15;728;8530636
5201;9;Airolo;;AI;11;SBB CFF FFS;Airolo;5061;Airolo;TI;*;*;*;;;689763.36;153582.6;1141.699999999997;8505201
90642;0;Herrliberg, Kirche Wetzwil;;;838;VZO;Herrliberg;152;Herrliberg;ZH;*;*;;;;689763.18;239088.16;603;8590642
76159;3;Bassersdorf, Schmitte;;;773;VBG;Bassersdorf;52;Bassersdorf;ZH;*;*;;;;689766.06;255364.2;455;8576159
88006;2;Herrliberg, Rietli;;;838;VZO;Herrliberg;152;Herrliberg;ZH;*;*;;;;689786.17;237997.16;440;8588006
76161;9;Bassersdorf, Gemeindehaus;;;773;VBG;Bassersdorf;52;Bassersdorf;ZH;*;*;;;;689788.06;255432.2;455;8576161
88029;4;Meilen, Plätzli;;;838;VZO;Meilen;156;Meilen;ZH;*;*;;;;689789.16;236590.15;408;8588029
75501;7;Vergeletto, Chiesa;;;801;PAG;Vergeletto;5136;Onsernone;TI;*;*;;;;689793.0;120125.8;905;8575501
92577;6;Schaffhausen, Seidenhof;;;836;VBSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689792.85;284185.33;407;8592577
92557;8;Schaffhausen, Kantonsspital;;;836;VBSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689796.85;285292.33;477;8592557
5485;8;Cevio, Residenza Betulle;;;817;FART Auto;Cevio;5310;Cevio;TI;*;*;;;;689800.99;131076.68;420;8505485
88316;5;Bassersdorf, Dietlikonerstr.;;;773;VBG;Bassersdorf;52;Bassersdorf;ZH;*;*;;;;689814.06;255200.19;455;8588316
92587;5;Schaffhausen, Wiesenweg;;;836;VBSH;Schaffhausen;2939;Schaffhausen;SH;*;*;;;;689815.85;284630.34;449;8592587
87984;1;Meilen, Schwabach;;;838;VZO;Meilen;156;Meilen;ZH;*;*;;;;689819.16;236733.16;425;8587984
